STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131015,64,49
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131016,54,47
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131017,53,40
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131018,50,39
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131019,54,42
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131020,61,36
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131021,55,33
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131022,42,29
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131023,46,32
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131024,44,31
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131025,51,29
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131026,55,37
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131027,54,29
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131028,53,35
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131029,57,42
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131030,63,43
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131031,64,46
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131101,48,43
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131102,48,38
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131103,53,33
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131104,58,42
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131105,55,50
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131106,57,35
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131107,44,30
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131108,48,28
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131109,58,41
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131110,49,35
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131111,47,25
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131112,33,22
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131113,40,20
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131114,49,32
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131115,50,38
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131116,61,42
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131117,69,43
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131118,43,30
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131119,42,25
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131120,45,28
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131121,51,41
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131122,43,27
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131123,26,15
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131124,27,11
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131125,31,22
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131126,34,17
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131127,29,13
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131128,34,19
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131129,36,15
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131130,50,29
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131201,42,29
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131202,44,29
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131203,50,37
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131204,56,39
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131205,39,21
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131206,21,13
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131207,21,8
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131208,26,15
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131209,25,0
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131210,21,-6
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131211,21,1
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131212,19,-3
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131213,32,13
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131214,31,22
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131215,22,10
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131216,21,7
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131217,33,16
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131218,35,15
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131219,39,33
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131220,36,33
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131221,35,30
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131222,34,24
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131223,26,-1
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131224,18,-2
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131225,27,18
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131226,34,14
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131227,41,21
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131228,50,33
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131229,40,11
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131230,13,1
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20131231,12,2
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140101,22,10
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140102,21,-1
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140103,20,-12
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140104,31,19
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140105,29,-3
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140106,-2,-16
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140107,3,-12
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140108,17,-6
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140109,27,-4
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140110,40,27
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140111,40,31
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140112,44,28
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140113,45,27
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140114,35,22
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140115,22,15
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140116,34,19
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140117,20,12
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140118,21,7
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140119,37,10
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140120,35,13
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140121,13,0
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140122,15,0
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140123,10,-5
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140124,28,-6
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140125,33,7
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140126,31,6
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140127,6,-7
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140128,3,-11
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140129,23,1
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140130,33,20
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140131,28,17
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140201,31,20
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140202,21,-1
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140203,21,-6
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140204,24,7
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140205,25,9
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140206,14,-2
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140207,11,-4
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140208,16,5
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140209,19,4
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140210,12,-3
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140211,14,-8
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140212,24,-5
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140213,32,10
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140214,22,12
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140215,24,3
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140216,29,17
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140217,28,23
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140218,46,16
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140219,44,30
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140220,49,34
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140221,37,26
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140222,35,21
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140223,28,15
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140224,25,12
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140225,22,6
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140226,18,1
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140227,18,4
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140228,30,3
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140301,31,11
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140302,14,1
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140303,19,-2
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140304,27,12
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140305,23,19
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140306,33,16
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140307,47,13
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140308,38,21
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140309,42,19
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140310,53,40
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140311,50,34
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140312,34,14
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140313,39,11
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140314,53,37
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140315,40,27
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140316,27,19
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140317,40,20
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140318,52,27
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140319,46,34
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140320,47,30
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140321,58,30
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140322,41,26
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140323,32,19
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140324,36,20
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140325,31,20
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140326,39,15
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140327,55,34
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140328,55,34
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140329,41,28
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140330,57,25
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140331,68,41
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140401,57,32
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140402,45,34
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140403,43,35
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140404,48,34
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140405,51,31
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140406,57,31
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140407,54,36
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140408,60,40
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140409,62,33
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140410,66,41
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140411,70,37
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140412,80,44
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140413,69,42
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140414,63,30
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140415,38,26
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140416,52,26
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140417,62,40
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140418,51,38
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140419,66,37
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140420,79,41
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140421,74,58
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140422,61,36
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140423,51,33
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140424,64,39
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140425,70,45
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140426,57,40
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140427,60,42
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140428,55,45
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140429,59,47
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140430,53,43
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140501,49,42
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140502,53,46
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140503,67,46
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140504,58,44
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140505,55,43
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140506,63,41
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140507,78,48
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140508,89,51
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140509,73,54
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140510,77,47
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140511,81,52
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140512,84,64
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140513,67,52
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140514,56,44
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140515,55,40
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140516,46,37
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140517,60,39
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140518,69,47
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140519,69,45
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140520,85,62
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140521,86,63
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140522,70,53
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140523,69,48
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140524,74,47
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140525,83,50
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140526,87,61
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140527,85,58
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140528,71,56
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140529,76,54
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140530,79,53
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140531,88,54
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140601,90,63
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140602,83,68
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140603,81,66
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140604,70,55
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140605,76,52
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140606,81,49
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140607,84,57
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140608,72,54
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140609,78,55
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140610,66,56
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140611,67,57
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140612,79,58
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140613,75,55
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140614,79,52
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140615,84,60
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140616,88,67
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140617,91,77
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140618,82,61
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140619,79,59
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140620,85,63
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140621,84,60
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140622,82,63
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140623,81,66
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140624,87,70
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140625,80,59
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140626,78,59
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140627,88,59
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140628,87,71
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140629,85,69
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140630,87,67
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140701,80,67
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140702,70,56
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140703,76,56
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140704,79,58
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140705,77,60
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140706,87,63
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140707,88,71
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140708,81,66
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140709,80,62
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140710,79,60
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140711,81,60
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140712,80,70
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140713,85,68
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140714,80,61
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140715,70,55
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140716,72,55
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140717,78,54
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140718,79,59
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140719,80,57
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140720,82,60
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140721,86,63
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140722,90,69
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140723,75,59
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140724,75,57
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140725,75,55
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140726,84,68
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140727,87,65
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140728,73,59
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140729,81,58
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140730,79,59
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20140731,84,59
